,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,label
139,-0.36604398,0.62872744,-0.55966944,0.6187471,-0.15168846,0.2512618,-0.3999411,-0.26903677,-0.85280544,-1.9414512,1.1208395,-1.1581506,-0.4531405,-1.813531,0.2052441,-0.84254426,-3.072742,-1.0347586,1.1431786,0.18812308,0.3118,0.29421002,-0.10537502,0.23712057,0.013898499,0.108008936,0.37217876,-0.6449175,0.020919263,0.01004582
140,0.0050437925,0.21573417,-0.3525924,0.2462088,-0.087768964,0.017671553,0.04859549,-0.21636376,-0.2567985,-0.6406094,0.46736616,-0.41375038,-0.24011232,-0.83849484,0.08409889,-0.32125148,-0.99163514,-0.3785404,0.28724632,0.15616369,0.20415841,0.03627508,-0.087432064,0.1691687,-0.05410391,0.11791524,0.16296127,-0.077675715,-0.025438473,-0.1168181
141,-0.08382407,0.24474007,-0.2870587,0.2845975,-0.06692623,0.10666176,-0.11665194,-0.1199958,-0.32500574,-0.6564051,0.44350833,-0.3776976,-0.13089472,-0.6867786,0.012452425,-0.3021513,-1.1836659,-0.35570133,0.4297813,0.053509478,0.19681475,0.009418173,-0.053488705,0.09351963,0.021608703,0.020310506,0.11749846,-0.17748123,0.05408725,-0.012351
142,0.026165865,0.15159245,-0.18567486,0.38950497,0.12961176,0.06074893,0.24330078,-0.42754245,-0.10875299,-0.3437341,0.30736402,-0.14723073,-0.27877387,-0.69128555,0.04062229,0.040882453,-0.05204691,0.01594086,0.032366052,0.13889004,0.21777248,-0.0515614,-0.13835907,0.2766723,-0.0053407177,0.03389521,-0.008906148,-0.049064193,-0.27932724,-0.31007317
143,-0.18789518,0.3776255,-0.38176775,0.31906068,0.033108417,0.12505011,-0.16253282,-0.26647618,-0.37404644,-1.0373662,0.6347049,-0.61965513,-0.29215288,-1.0414723,-0.05806614,-0.4590937,-1.5850054,-0.60613257,0.6053992,0.069622226,0.24266821,-0.06070616,-0.13507369,0.095896974,-0.02138275,0.09261191,0.19722271,-0.17816862,0.0059539224,-0.03187239
144,-0.2259118,0.3706364,-0.40791374,0.3547791,-0.12974948,0.22059198,-0.2112825,-0.14231241,-0.411333,-1.1737266,0.782782,-0.6759019,-0.26820207,-1.1422137,0.1253399,-0.5446572,-1.9630576,-0.5944712,0.6618269,0.20000443,0.34480584,0.07072178,-0.015344139,0.24363232,0.060559966,-0.024443444,0.28412175,-0.35933813,0.06288301,0.033611886
145,-0.07377372,0.39619187,-0.3291891,0.34805754,-0.029281812,0.16400193,-0.117806606,0.029184707,-0.23892586,-0.79535675,0.42308754,-0.41017646,-0.21610357,-0.74881345,0.021396333,-0.26121154,-1.0936202,-0.30538166,0.3434651,0.11680593,0.19863895,-0.029868342,-0.02584858,0.14964284,0.06549051,0.16811235,0.05099595,-0.10571033,0.079577446,-0.039957136
146,-0.24258752,0.3501726,-0.48967332,0.31440127,-0.18187065,0.10970961,-0.33468345,-0.320476,-0.4977689,-1.3239244,0.6370547,-0.7326137,-0.30914733,-1.2986884,0.15086597,-0.61857736,-2.1205006,-0.81090534,0.7476935,0.1666416,0.2805478,0.049457062,-0.07017268,0.05480807,0.15792248,0.012773221,0.22963016,-0.26438424,0.12099729,-0.021077259
147,-0.16407932,0.39873204,-0.4129181,0.41248372,-0.09485068,0.26075733,-0.12652975,-0.08640636,-0.434088,-1.0241345,0.6858935,-0.60841316,-0.29279348,-1.0011685,0.07206202,-0.46197757,-1.601395,-0.56275916,0.52913105,0.06991818,0.29357374,-0.05659416,-0.08868378,0.14242561,0.102498055,0.12122095,0.17717722,-0.23903373,0.08575295,-0.14029743
148,-0.03576682,0.28882176,-0.32599944,0.32783836,0.031774104,0.1702109,0.045621008,-0.043105587,-0.1740724,-0.6450399,0.5650827,-0.43379337,-0.284665,-0.8041794,-0.07654948,-0.25735542,-0.93969214,-0.23603085,0.2115688,0.04606104,0.22821403,-0.027880665,-0.19248892,0.12307536,0.05331169,0.18185157,0.07854995,-0.21735227,-0.019289803,-0.20843123
149,-0.0002232613,0.048054654,-0.2801445,0.324306,0.14774044,-0.00022781815,0.059392948,-0.38493955,-0.16037339,-0.5052981,0.1785857,-0.3590361,-0.31664652,-0.6996599,-0.16250125,-0.11458471,-0.21615595,-0.05553733,-0.13352157,0.26319328,0.14302582,-0.09219467,-0.06407077,0.011937549,0.0918754,-0.05527171,0.06899488,-0.09065737,-0.19623226,-0.28892642
150,0.11838325,0.12603019,-0.20269498,0.466004,0.295376,-0.051942587,0.3086746,-0.4104863,0.035993073,-0.069589846,0.21543199,0.02076912,-0.17680958,-0.4955798,0.05989534,0.33605954,0.811063,0.2759108,-0.46247518,0.26404178,0.06331996,-0.27255931,-0.27469116,0.11891432,0.04302392,-0.106270105,-0.07901515,0.034742646,-0.26781806,-0.33401853
151,-0.123258516,0.38921285,-0.3967355,0.38214752,-0.045459226,0.07537425,-0.07195826,-0.23854354,-0.46477404,-1.0968468,0.6797085,-0.66547155,-0.25119895,-1.0606323,-0.0023821122,-0.5550896,-1.4959899,-0.6556963,0.6145157,0.13319287,0.28298753,0.00039874297,-0.13833164,0.115867086,-0.006734617,0.18323942,0.17544562,-0.24747264,-0.07282215,-0.091449656
152,0.059590608,0.13709898,-0.19383718,0.35143358,0.29312596,0.03960398,0.17159535,-0.4584703,-0.1845564,-0.3635785,0.26017526,-0.2479497,-0.39141905,-0.6299906,-0.02835746,-0.023810975,-0.055819232,0.02912106,-0.07056705,0.18210387,0.09481954,-0.08726827,-0.11607961,0.119882174,0.015018243,0.028499357,-0.008726735,-0.04565347,-0.31006578,-0.22929241
153,-0.035114564,0.33663952,-0.35042843,0.34225494,0.00216826,0.13110809,0.08579748,-0.39102632,-0.24723709,-0.8175163,0.5852757,-0.38784674,-0.33379197,-0.9521126,0.11518806,-0.29103664,-1.026116,-0.45422763,0.29178834,0.2227065,0.15289703,-0.14388695,-0.05027721,0.25221038,0.013727494,0.13028762,-0.09124108,-0.10818372,0.010456232,-0.31607682
154,-0.2046378,0.51423484,-0.54123926,0.4408973,-0.0022776504,0.13553977,-0.067386515,-0.17478862,-0.48933607,-1.0585831,0.8033642,-0.6795347,-0.20168558,-1.1708124,-0.067735896,-0.5201143,-1.5658411,-0.490178,0.66902804,0.07396271,0.22373818,0.042856403,-0.12849839,0.17526709,-0.021531768,0.25374675,0.2100493,-0.30781806,-0.18808264,-0.062345214
155,-0.22356525,0.3174804,-0.51122594,0.35321558,-0.115464956,0.119594686,-0.29286507,-0.44821715,-0.5125791,-1.4107474,0.6209898,-0.6324935,-0.31473857,-1.2802817,0.12910293,-0.66798216,-2.004547,-0.7345209,0.60797626,0.3806532,0.2235426,0.090741485,-0.07961388,0.16712494,0.044898115,-0.14564955,0.1653567,-0.22656503,0.22890767,0.13067897
156,-0.24368477,0.28827682,-0.34913078,0.3520068,-0.0002566739,0.1039686,-0.12709616,-0.08972153,-0.41490248,-0.9330026,0.7398838,-0.6296873,-0.2983476,-1.0389377,0.16370866,-0.45488474,-1.5729898,-0.53958654,0.7098029,0.13382345,0.265368,-0.07509962,-0.08207379,0.16796014,0.035768338,0.0011474155,0.16770566,-0.31233174,0.04147836,-0.060165115
157,-0.27251083,0.55683404,-0.61974496,0.56208205,-0.12090714,0.21339278,-0.34188333,-0.17581558,-0.7475265,-1.6139346,1.0650504,-0.96855044,-0.46945524,-1.8339491,0.12039618,-0.76355964,-2.8566742,-1.0665406,1.1367534,0.22100757,0.43692842,0.021771781,-0.12464241,0.2355074,0.05756945,0.042928327,0.29089487,-0.39384788,0.28133044,0.026817657
158,-0.11454309,0.15173377,-0.08766477,0.29518455,0.2702107,0.08464254,0.14852111,-0.4978931,-0.12743355,-0.5165672,0.30813712,-0.19286007,-0.17540328,-0.69556624,0.045690555,-0.026161866,-0.1548448,-0.1524275,-0.07980605,0.16155475,0.20463859,-0.10758261,-0.11086464,0.14817634,0.14428398,-0.015377495,0.05359933,-0.0981678,-0.20406839,-0.29104772
159,-0.1800874,0.41407883,-0.4041926,0.40846837,-0.023187451,0.2162861,-0.12898017,-0.23656532,-0.38979313,-0.8662501,0.61204046,-0.43514103,-0.2957958,-0.9022404,0.089576334,-0.3661224,-1.2464516,-0.48924848,0.42207107,0.16829269,0.18803528,-0.0021152897,-0.058557052,0.24484992,0.016648896,0.0044453405,0.0065336637,-0.21806099,-0.10025887,-0.12996049
160,-0.22991094,0.4725515,-0.5646146,0.46174973,-0.12363019,0.21631104,-0.17644167,-0.048736617,-0.49478075,-1.1789148,0.73902893,-0.6074646,-0.33833796,-1.3067013,-0.008461861,-0.4130043,-1.8977424,-0.572636,0.6554444,0.04620784,0.3138872,-0.017667934,-0.104808554,0.15956274,0.052603632,0.17546077,0.28341827,-0.35269025,0.07686838,-0.121783264
161,-0.11410395,0.21352325,-0.34824532,0.2252421,-0.07056954,0.08917198,-0.13784422,-0.3440525,-0.33870748,-0.9340712,0.4675827,-0.5190802,-0.21354192,-0.8648266,0.1452741,-0.47103813,-1.3953545,-0.51552135,0.5774036,0.16280144,0.08824924,0.020266198,0.050727382,0.09228891,0.105844215,-0.06851074,-0.0058554,-0.22868478,0.15895353,-0.06622118
162,-0.06520921,0.11720669,-0.09962313,0.18488885,0.09728622,0.13046421,0.083626606,-0.42468774,-0.27254608,-0.64949083,0.34484923,-0.3505722,-0.3516388,-0.8078365,0.013828384,-0.24212804,-0.77048457,-0.3054675,0.17529136,0.23871243,0.14440143,0.054708913,-0.11398031,0.08767482,-0.09374424,-0.11251056,0.068399236,-0.021671742,-0.17486975,-0.18695945
163,-0.0850819,0.27340844,-0.19216664,0.3689857,0.10292486,0.25469515,0.07084638,-0.22189924,-0.26975614,-0.70906484,0.47117734,-0.43042433,-0.2576522,-0.92063504,0.055842284,-0.16866766,-0.9804103,-0.2591752,0.24131882,0.1850251,0.26935926,-0.13022296,-0.14286391,0.102446176,0.046973683,0.106244475,0.1318436,-0.15765049,0.0044972575,-0.14417744
164,0.10312939,0.24716613,-0.18321119,0.47844765,0.19918948,-0.003128985,0.10713686,-0.34656268,-0.3049722,-0.67652977,0.49537456,-0.3750908,-0.34202257,-0.9429512,-0.12153075,-0.22692603,-0.5941695,0.032815576,0.15515646,0.21211056,0.03720157,0.10995138,-0.092686296,0.09880013,-0.13898793,-0.0077549517,0.16758147,-0.12024188,-0.30772144,-0.12243874
165,-0.088652484,0.34029406,-0.30928278,0.24804379,-0.023035282,0.09160336,-0.12985288,-0.010209404,-0.35125569,-0.7539321,0.4862404,-0.44486505,-0.11601227,-0.8275854,-0.0056424267,-0.3141315,-1.2655019,-0.35989222,0.48688468,0.04162479,0.20155476,0.058585268,-0.08780354,0.0794046,0.07320574,0.066332206,0.14267711,-0.16054732,0.07450738,0.031625804
166,-0.04271717,0.24973899,-0.23780832,0.34646937,0.0029160776,0.024669996,0.0954006,-0.42398486,-0.31992933,-0.7437463,0.5108588,-0.40561384,-0.22474226,-0.7654106,0.01934901,-0.39244643,-0.9476413,-0.39088947,0.38044974,0.086460866,0.106644474,0.08884942,-0.111525886,0.06267457,-0.10668719,-0.08845608,0.13411015,-0.21077335,-0.07056969,-0.08619559
167,-0.2668012,0.40912616,-0.70780057,0.3059025,-0.21289524,0.124972604,-0.35117966,-0.35764325,-0.53495836,-1.4561056,0.5918051,-0.7129706,-0.46413362,-1.3526834,0.025408464,-0.56022096,-2.200408,-0.83892214,0.8301614,0.04746766,0.38408947,-0.038647726,-0.079726644,0.16633287,0.09896979,0.00942393,0.10833272,-0.32058388,0.17556588,0.062014587
168,-0.0084468825,0.14341685,-0.24315786,0.3222939,0.052456897,0.0327112,0.110743225,-0.11028309,-0.16865872,-0.41917747,0.27031747,-0.21920782,-0.113708645,-0.5462572,-0.07647325,-0.07298254,-0.42965478,-0.03380409,0.108442664,0.062985726,0.0785658,0.017171051,-0.12967806,0.11928058,0.015081994,0.10327725,0.0433894,-0.10184601,-0.11762919,-0.11433747
169,0.07085384,0.095827654,-0.20406224,0.34762582,0.16837841,-0.05274204,0.2270004,-0.54102194,0.05216772,-0.37629977,0.21091892,-0.05191312,-0.2586866,-0.5403318,0.14317232,0.1509263,0.0907156,-0.05482948,-0.17465359,0.3001577,-0.030885383,-0.16884136,-0.021898754,0.19175608,-0.08491711,-0.13169047,-0.041843344,-0.057327952,-0.036525644,-0.25844395
170,-0.10123015,0.33985806,-0.18314162,0.3279273,0.10080125,-0.03962426,-0.060826346,-0.2103487,-0.3041605,-0.50777936,0.35286665,-0.42224565,-0.23070925,-0.7010307,-0.0030988879,-0.043318097,-0.58553886,-0.112402834,0.07106974,0.087399535,0.19090152,-0.12627575,-0.13191096,0.0570306,-0.017983833,-0.07260783,0.16866344,-0.1316228,-0.05324597,-0.11540957
171,-0.05789118,0.20384453,-0.20088144,0.37891513,0.104527645,0.15520692,0.13233168,-0.3251134,-0.065615535,-0.6332281,0.478867,-0.3277895,-0.2210573,-0.84998024,0.007886754,-0.20798728,-0.7234483,-0.14050916,0.069303684,0.23105562,0.1732164,-0.29802102,0.0034063305,0.058371615,0.051142868,-0.0026946291,0.11865786,-0.013318186,-0.032180507,-0.18283378
172,-0.32692736,0.60743463,-0.40021512,0.61914015,-0.03662764,0.2201,-0.23541261,-0.15705653,-0.73530424,-1.4122131,0.9478055,-0.8363444,-0.27646363,-1.5528585,0.11385089,-0.7147197,-2.2678075,-0.8375394,0.91127914,0.31970558,0.40792748,0.075105876,-0.11508118,0.122617885,-0.04269802,0.09738104,0.26568526,-0.46389022,-0.0036966917,-0.08250082
173,-0.10165134,0.30521,-0.13063258,0.24773397,0.055254273,0.09116212,-0.013264985,-0.24658045,-0.33424756,-0.54073477,0.42751503,-0.4018399,-0.14710179,-0.7023031,0.01419449,-0.18644986,-0.8744741,-0.35467425,0.2244423,0.17053257,0.107246794,-0.09356905,-0.13581683,0.09091076,-0.11742135,0.08571769,0.18602048,-0.11181383,-0.026429662,-0.09184064
174,-0.10234087,0.56956965,-0.48453885,0.4473306,-0.13358338,0.1689942,-0.093153,0.030456744,-0.43819818,-1.0266867,0.7422724,-0.62019396,-0.24523838,-1.0413774,0.15813906,-0.4743493,-1.3577434,-0.56024516,0.6091351,0.13700378,0.26771238,-0.08444314,-0.10308221,0.08468635,0.113761194,0.1695312,0.059587132,-0.3481662,-0.051194385,-0.121701345
175,0.1274766,0.21803175,-0.14113568,0.43703693,0.22381727,0.08417187,0.32384938,-0.37159464,0.005970099,-0.3176704,0.37831175,-0.13581373,-0.20967755,-0.5141321,0.1719487,0.21565998,0.47747776,0.2929612,-0.3771673,0.2786222,0.10497049,-0.31831613,-0.08123444,0.048421044,0.019448908,-0.11700034,-0.137171,0.028622638,-0.26586494,-0.3440194
176,-0.31280616,0.6298468,-0.5669316,0.51846945,-0.14774644,0.20460935,-0.29863873,-0.17229897,-0.592656,-1.4644445,0.90933764,-0.90477765,-0.27493113,-1.5711576,-0.0031469143,-0.60709745,-2.5420382,-0.8331318,0.93328786,0.08315822,0.3711133,-0.05496158,-0.17713268,0.17415994,-0.0023903921,0.11632073,0.38896173,-0.35939142,0.15685043,0.033170596
177,-0.02748308,0.3170444,-0.20374377,0.32603925,0.02797047,0.08727316,0.11809812,-0.2347052,-0.20952238,-0.37858754,0.36844033,-0.242685,-0.26916853,-0.6335986,0.048217017,-0.064808175,-0.4230182,-0.064199574,0.10611042,0.07163537,0.19022016,-0.041776083,-0.081691414,0.17814215,-0.030458756,0.029603433,0.0848925,-0.09757612,-0.19201544,-0.27741382
178,0.06724429,0.20500061,-0.18543375,0.44662547,0.30991268,0.1572501,0.3071283,-0.32303524,-0.06582369,-0.13561884,0.34746948,-0.058101017,-0.3822289,-0.5285493,0.17763177,0.061408825,0.10356415,0.14942893,-0.16405047,0.09407261,0.28831634,-0.24542895,0.015482459,0.05852406,0.13973334,-0.13435322,-0.015863366,-0.023999192,-0.13423131,-0.1502437
179,-0.22208816,0.5161325,-0.4598506,0.43760931,0.02494835,0.2524748,0.04636712,-0.23586628,-0.4453508,-0.9715789,0.4811964,-0.6432955,-0.30115423,-1.1043798,-0.022416336,-0.30856284,-1.5047079,-0.4606619,0.436819,0.06839416,0.3965552,-0.07818959,-0.14191435,0.2566144,-0.018436022,0.15717179,0.25488117,-0.2289638,-0.049998462,-0.09166894
180,0.008311479,0.0559674,-0.07487023,0.2334321,0.1461238,-0.05186329,0.17590481,-0.35333842,-0.09739679,-0.27026272,0.24398683,-0.17305131,-0.21923892,-0.49435702,-0.02383366,-0.096387416,-0.06707356,-0.053438287,-0.13089404,0.13242826,0.10639944,-0.048105124,-0.0031735343,0.1507656,-0.0068938457,-0.017131764,0.0684862,-0.014438816,-0.06377532,-0.20492083
181,-0.06451866,0.35662764,-0.44640732,0.16636018,-0.053538315,0.11566577,-0.20338735,-0.06132418,-0.25800225,-0.8095744,0.43624574,-0.41458684,-0.22743863,-0.84751767,0.049345013,-0.22869812,-1.0704223,-0.33120328,0.36916795,0.062102105,0.14770472,-0.0786537,-0.010515735,0.056875248,0.22326884,0.17456691,0.012276117,-0.21346807,0.05066531,-0.14265169
182,-0.06258981,0.24444889,-0.4248401,0.46309394,0.006529994,-0.030388454,-0.043160163,-0.2138502,-0.3929753,-0.7228339,0.58317584,-0.40263432,-0.22672111,-0.9038288,0.08827884,-0.20377326,-1.0981299,-0.25725156,0.3428524,0.15139589,0.2483532,-0.021400616,-0.13500448,0.13090722,0.037823115,0.018663451,-0.044866923,-0.23415482,0.07534818,-0.11624599
183,-0.15207207,0.29170555,-0.2703143,0.28706205,0.10821945,0.17461161,0.0032644302,-0.10345833,-0.2651407,-0.5216815,0.5041284,-0.28711468,-0.33027384,-0.693952,-0.018920714,-0.23028126,-0.8328966,-0.2618123,0.17908236,0.041887283,0.051699374,-0.14599694,-0.07588796,0.06667746,0.056741066,0.21493216,0.01075324,-0.20214485,-0.102371596,-0.083512045
184,0.0027990052,0.3292025,-0.27770674,0.30681244,0.08088985,0.15326191,0.06379763,-0.2890726,-0.22167093,-0.71818805,0.5849522,-0.4625917,-0.16789329,-0.8825758,-0.058376376,-0.3014542,-1.0383939,-0.40116635,0.3731637,0.18139067,0.18746886,-0.15729749,-0.037665598,0.11432444,-0.065064475,0.0735001,0.06940842,-0.10105139,0.024973463,-0.19000958
185,0.048825838,0.23608367,-0.052838776,0.29079303,0.11027176,0.0447333,0.14166762,-0.17220245,-0.075622976,-0.38725102,0.25262365,-0.21702883,-0.23915061,-0.413223,-0.035840202,-0.0009386658,-0.039536998,-0.019596327,-0.122266635,0.118892245,0.019490369,-0.14236017,-0.1906298,0.12153951,0.051502127,0.11140974,-0.090674594,-0.09118106,-0.0995596,-0.14580706
186,-0.01734472,0.42327172,-0.32006332,0.39468706,-0.049866155,0.15163888,-0.067352295,-0.07130494,-0.21034901,-0.6761656,0.43935806,-0.3849332,-0.26773283,-0.83911675,0.025724912,-0.27300233,-0.9319013,-0.32759538,0.31597218,0.08155651,0.21257925,-0.08382415,-0.13623895,0.16684279,2.3171306e-06,0.14825457,0.048340555,-0.21065709,-0.05603338,-0.1469712
187,-0.0918194,0.35539424,-0.3980201,0.30049068,-0.113542266,0.02948456,-0.14846326,-0.33007067,-0.39250815,-0.88924074,0.49830863,-0.49433905,-0.1922129,-0.80133855,0.12607071,-0.37770927,-1.1820798,-0.40399373,0.30781314,0.18043976,0.18543214,0.028302897,-0.027844556,0.16052449,0.07384598,0.099701986,-0.02064998,-0.22505617,-0.125102,-0.11712723
188,-0.15500244,0.31745368,-0.2299506,0.30340612,-0.025885755,0.121512204,-0.042091552,-0.07898964,-0.35093912,-0.7582774,0.38263696,-0.5059087,-0.20580132,-0.9062249,-0.018338224,-0.28476867,-1.0324683,-0.41205907,0.33744648,0.058033768,0.22920343,-0.0029692515,-0.1650164,0.12943923,0.112116165,0.20530346,0.16001637,-0.1432181,-0.039074805,-0.03392726
189,-0.06372987,0.19349304,-0.30455965,0.28333658,0.17653742,0.09127968,0.15156542,-0.2410922,-0.19105493,-0.508319,0.31620434,-0.30243754,-0.24665204,-0.62242365,-0.12365096,-0.109531306,-0.47668397,-0.060132794,0.13271052,0.11825884,0.2288661,-0.13046567,-0.2155605,0.13658598,0.08533764,0.026423367,-0.010955192,-0.10132921,0.017894786,-0.16625282
190,0.06675152,0.32905856,-0.47273147,0.28613243,0.02925033,0.22707485,0.009060274,0.004569474,-0.2407374,-0.7064276,0.47762296,-0.417759,-0.14478435,-0.7704517,0.087219015,-0.15957287,-0.9846091,-0.23924276,0.36992708,0.08363541,0.15764739,-0.10320844,-0.07932317,0.05962928,-0.014258865,0.21740939,0.041003916,-0.16730872,0.13452081,-0.08325112
191,-0.2563656,0.29421842,-0.2547657,0.42674452,0.009637849,0.1600109,-0.044381857,-0.31122857,-0.39291894,-1.075135,0.59711635,-0.65298736,-0.38853273,-1.0594268,0.0480983,-0.46684685,-1.6728386,-0.65294325,0.4794418,0.1844811,0.3340064,0.06979891,-0.116088636,0.18142387,0.059641033,-0.010267131,0.17274244,-0.2797468,0.087751105,-0.017603785
192,-0.07001766,0.19778027,-0.16855568,0.33124298,0.19095393,0.0075999107,0.15765382,-0.30621472,0.05931238,-0.14637256,0.16410579,-0.088619016,-0.13636318,-0.43930456,-0.07815214,0.14188199,0.34230492,0.15806733,-0.26987576,0.18489945,-0.018157594,-0.08885812,-0.10646182,0.095545,0.050683398,-0.0011053914,0.02397028,0.015592455,-0.22301787,-0.28105986
193,-0.08104634,0.17485695,-0.18562868,0.15236883,0.07567278,-0.014464634,0.0055940123,-0.28223187,-0.25601092,-0.52488923,0.24469103,-0.2708586,-0.08164236,-0.5097359,0.046107795,-0.18085979,-0.5069109,-0.2528739,0.19671443,-0.004591537,-0.0004706455,-0.034916684,-0.14777212,0.013590472,0.062141538,0.009405027,0.059137717,-0.10623845,-0.025327895,-0.07075918
194,0.06625006,0.29560974,-0.23863693,0.2924631,0.08291327,0.15372898,0.24865805,-0.2910868,-0.023514984,-0.27600026,0.44972193,-0.20206757,-0.31759217,-0.55727154,0.047624897,-0.032970093,0.04455793,0.083998755,0.04994267,0.1411913,0.20342103,-0.09190599,0.016681468,0.15283662,0.02571468,0.0810661,-0.07889585,0.009545705,-0.29340932,-0.31768823
195,0.07036462,0.3742808,-0.403246,0.28223124,0.06522379,0.11018745,0.18171367,-0.32959816,-0.18379116,-0.6527326,0.5655191,-0.45841116,-0.32463783,-0.85740036,0.095858686,-0.27512243,-0.8476663,-0.34697294,0.31772885,0.23721325,0.2649443,-0.057629976,-0.03877415,0.05318879,0.017126262,0.06033436,0.07392591,-0.15510018,-0.08869466,-0.11712768
196,-0.09304322,0.35566813,-0.32217765,0.26123467,0.14385866,0.1140944,0.057832923,-0.17141066,-0.3364706,-0.6073277,0.45623434,-0.4565794,-0.20619068,-0.88293403,-0.07107473,-0.17196459,-0.7790634,-0.2979899,0.24422073,0.07510582,0.22872522,-0.11587823,-0.16239125,0.14223345,0.06822831,0.19667237,0.0714429,-0.10483689,-0.04953684,-0.170725
197,0.009965147,0.26618522,-0.24354714,0.2699403,0.20942426,0.12525822,-0.014393187,-0.16093802,-0.24534081,-0.5468857,0.45552814,-0.4559974,-0.16440071,-0.7355395,-0.0046284175,-0.3000199,-0.78339773,-0.22233436,0.40105566,-0.092347495,0.23522365,0.019268624,-0.014199094,0.12648506,-0.023927554,0.089363456,0.042661216,-0.15972888,-0.11187555,-0.16453779
198,0.021421399,0.17704026,-0.29484913,0.39445126,0.10693303,0.051360454,0.088109955,-0.27470332,-0.16365127,-0.4198686,0.4509443,-0.24106748,-0.2501905,-0.56703365,-0.06924223,-0.1470302,-0.3930307,-0.025538422,0.07419906,0.08389217,0.055601988,-0.100879595,-0.13381654,0.17015648,-0.022923006,-0.032857746,0.010936175,-0.13754284,-0.17280477,-0.15776092
199,-0.052022282,0.2676612,-0.4368769,0.39249206,-0.051813494,0.055601545,0.06613362,-0.28713116,-0.3820197,-0.76914525,0.6406532,-0.4368378,-0.3303812,-0.96114284,0.1372385,-0.40183362,-1.2082633,-0.4649353,0.510967,0.13566476,0.17138319,0.010950291,0.001586392,0.15153033,-0.12586549,0.15478794,0.16284207,-0.22481397,-0.11024089,-0.019357454
200,-0.20246884,0.5285399,-0.43988433,0.5017104,-0.08900515,0.2468519,-0.2865251,-0.21134794,-0.5497832,-1.2642957,0.8606083,-0.86259174,-0.37252623,-1.1285294,0.09748009,-0.54189795,-1.8566052,-0.5480625,0.67168087,0.06358505,0.32180384,0.1943519,-0.039743662,0.26979294,0.073089115,0.058890384,0.14055067,-0.47581446,-0.014021592,-0.11724874
201,-0.14927834,0.29509926,-0.33208707,0.50267446,-0.015293123,0.18239261,0.09822123,-0.34075242,-0.3970035,-0.9540752,0.57625395,-0.47846362,-0.32613283,-0.9725762,0.010591703,-0.47378078,-1.3844427,-0.4115007,0.4445969,0.18168414,0.21628599,-0.019227743,-0.11408335,0.18396091,0.043507688,0.009707898,-0.0013447478,-0.21480787,-0.036484156,-0.15327379
202,-0.117799126,0.3091744,-0.30088043,0.22561787,-0.08029304,0.1599066,-0.08976345,-0.10201865,-0.40059116,-0.9077399,0.70185447,-0.57500494,-0.17663895,-1.1121427,0.056987334,-0.4602845,-1.4832453,-0.55644727,0.548647,0.18888624,0.26064178,-0.017956633,-0.08328338,0.09297326,-0.05144141,0.0929105,0.13933887,-0.15708174,0.038399734,-0.0458375
203,0.19538458,0.017904982,-0.122873425,0.39629304,0.40381828,-0.03074886,0.37188175,-0.4428845,-0.055449393,-0.12945332,0.1923713,-0.14335689,-0.26647413,-0.6694718,0.110528484,0.10302589,0.5261316,0.3882054,-0.4446486,0.2925642,0.13033876,-0.20506503,-0.12413089,0.13529135,0.0833957,-0.24502708,0.02402879,0.023623966,-0.3563449,-0.36671448
204,-0.009173197,0.21798499,-0.042954244,0.19914424,0.17592743,0.10236184,0.10054872,-0.24606597,-0.080233194,-0.37988955,0.26795137,-0.159367,-0.2813516,-0.4562553,0.06685156,0.0797425,-0.18893832,-0.01815277,-0.007427192,0.13615409,0.046758533,-0.03200955,-0.080515005,0.024952939,-0.032483734,0.057668816,0.05054156,-0.1101001,-0.1245736,-0.16453771
205,0.060647417,0.21530747,-0.17175168,0.45239395,0.23654345,0.06965049,0.25945765,-0.3496027,-0.14986642,-0.26183718,0.27519086,-0.12693647,-0.2078624,-0.7782963,0.08853674,0.07146356,-0.0015736832,-0.010716044,-0.123296,0.19698018,0.2848698,-0.20276599,-0.20543824,0.043994166,0.07251344,-0.016777635,-0.046582382,-0.04737855,-0.05483593,-0.31268105
206,0.15633914,0.121278584,-0.25216013,0.4200418,0.47116017,-0.07295478,0.32825282,-0.6666081,0.07418916,-0.13092674,0.28082812,-0.17021602,-0.19337207,-0.61712456,0.043036584,0.23602465,0.8814048,0.3248373,-0.5654838,0.19486952,0.055190116,-0.21702597,-0.25163728,0.13980621,0.049287707,-0.11234161,-0.116589874,0.22659083,-0.28004456,-0.45869547
207,-0.11737507,0.47310615,-0.60156703,0.4985523,-0.09151701,0.13395515,-0.05249137,-0.25370833,-0.37647024,-1.1853374,0.7511856,-0.7109682,-0.40347546,-1.1693431,0.01319428,-0.5147383,-1.9325639,-0.68864095,0.60163414,0.062047552,0.3701516,-0.021162715,-0.19771534,0.17170379,0.14887977,0.103798404,0.03434508,-0.24825387,0.21864046,-0.07527578
